user_id,prediction
2964,2858 1196 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 1097 1265 2628 2997 858 318 356 296 2716 1240
5212,1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 1197 1617 1097 1265 2628 2997 318 356 296 2716 1240 1
4727,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1617 1265 2997 858 318 296 2716 1240 1 1214
2814,2858 1270 593 608 1197 1617 1097 1265 858 1 2916 1259 1200 780 541 34 1127 919 1221 1387 2791 1036 1291 912 377
253,1196 1210 480 2028 589 2571 1270 1580 1198 2762 110 1197 527 1097 1265 2628 858 318 356 2716 1240 1 1214 457 2916
2000,260 480 589 2571 1270 593 1580 608 2762 110 1197 1097 1265 2628 2997 858 318 356 296 2716 1240 1214 457 2916 2987
5382,2858 1196 480 2028 2571 593 1580 608 2396 1617 527 1097 2997 858 318 356 296 1 1214 457 2916 2987 1259 1200 780
3098,2858 1196 260 1210 480 2028 2571 1270 593 1198 110 2396 1617 527 1097 1265 2628 858 318 356 2716 1240 1214 457 2916
3103,2858 1196 260 1210 480 2028 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
2977,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 858 318 356 296
6038,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
5080,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
4190,2858 2028 589 2571 593 1580 608 1198 2762 110 1617 527 1097 1265 2628 2997 858 318 296 1240 457 3578 2987 1259 1200
529,1210 480 1270 1580 2396 1097 1265 2628 2997 318 2716 1259 780 541 34 50 3175 1610 2355 1036 1291 912 2000 377 1136
3153,1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2997 858 318 296 1240 1 1214
2715,2858 2028 589 2571 593 608 1198 2762 2396 1197 1617 527 1265 2628 2997 858 318 296 2716 1240 1 1214 457 2916 3578
4240,2858 1196 260 1210 480 2028 589 2571 593 1580 608 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296 1240
4149,2858 1196 260 1210 480 2028 589 1270 593 1580 608 1198 1197 1617 527 1097 1265 2628 2997 858 356 2716 1240 1214 3578
4307,1196 260 1210 480 589 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 2997 356 296 2716 1240 1 1214 457 2916
397,1196 1210 480 593 1580 608 2762 110 2396 1617 1097 1265 2628 2997 858 318 356 296 2716 1 2916 3578 2987 1259 780
322,1210 480 589 2571 1270 593 1580 608 2762 110 1197 1617 527 1097 1265 2628 2997 858 318 296 1240 1 1214 457 2916
4858,260 1210 480 2571 1270 1580 608 110 2396 1197 1617 1097 1265 2628 858 356 2716 1240 1214 457 2916 3578 2987 1259 1200
2972,2858 1270 593 608 2762 1197 1617 527 1097 2997 858 356 296 2716 1240 1214 2916 3578 2987 1259 1200 541 34 50 1127
4,2858 480 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356 296 2716 1 457 2916
5264,593 110 2396 1617 527 356 3578 1259 780 541 34 50 1221 3175 924 1610 1036 912 2000 3114 1307 1704 2599 3793 32
2089,2858 1196 260 1210 480 2028 589 2571 1270 1580 1198 2762 110 2396 1197 1617 1097 1265 2628 858 318 356 296 2716 1240
1625,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296
185,2858 1196 260 1210 2571 1270 593 608 1198 2762 2396 1197 1617 527 1097 1265 2997 858 318 356 296 2716 1240 1 1214
1669,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 1197 1617 527 1097 1265 2628 858 318 356 296 2716
1048,2858 1196 260 1210 480 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 1097 2628 858 356 2716 1240 1 1214 457
4372,2858 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 858 318 356 296
433,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296
5617,2858 2028 593 608 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1 1214 2916 3578 2987 1259 780 34 50 1193
3465,2858 1210 480 2028 589 1270 593 1580 1198 2762 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1240 457 2916 3578
3560,1196 1210 480 589 2571 1270 593 1580 2396 2628 858 296 1240 1214 2916 3578 2987 1200 780 541 34 1193 1127 1221 3175
831,1196 260 1210 2028 589 2571 1270 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356 2716 1240 1 1214 457
4045,2858 1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356 296
4463,2858 1196 260 1210 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
5135,2858 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1617 1097 1265 2997 858 318 296 2716 1240 1214 457 2916 3578
5175,1196 1210 480 2028 589 2571 1270 593 1580 608 1198 2396 1197 1617 527 1097 1265 858 318 356 296 2716 1240 1 1214
4493,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356
2321,1196 260 1210 480 2028 589 2571 593 2762 110 2396 1617 527 1097 1265 2628 858 318 356 1214 457 2916 3578 2987 1259
5985,1196 260 1210 480 2028 589 2571 1270 1580 608 1198 110 1617 1265 2628 858 318 356 2716 1240 1 1214 2916 3578 2987
1995,2858 1196 260 2571 1270 593 608 1198 2762 110 2396 1197 1617 1097 2997 858 318 356 296 1240 1214 457 2916 3578 2987
4527,2858 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
3818,2858 1196 260 1210 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3446,2858 1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3960,2858 1196 260 1210 2028 589 2571 1270 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240
2058,2858 1196 260 1210 480 2028 589 2571 1270 593 608 1198 110 2396 1197 1617 527 1097 1265 2628 858 318 356 296 1240
1956,2858 1196 260 480 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 296 2716 1240 1214
5802,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356 296
1512,1196 260 1210 480 2028 2571 1270 593 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240
1471,1196 260 1210 480 2028 2571 1270 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2997 858 318 356 296 2716 1240 1
920,2858 260 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240
863,2858 1210 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716 1 1214 2987 1259 780
3417,2858 1196 260 1210 480 2028 589 2571 593 1580 1198 2762 110 1617 527 1097 1265 2628 318 356 296 2716 1240 1 1214
4925,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
5374,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
5427,2858 1210 480 589 1270 593 1580 2762 110 2396 1197 1097 1265 2628 318 356 1240 1214 457 2916 3578 2987 1259 1200 780
3872,1196 260 480 2028 589 1270 1580 608 1198 110 1197 1617 527 1265 2628 2997 858 318 2716 1240 1 1214 457 2916 3578
5079,260 1210 480 2028 589 2571 1270 1580 608 1198 110 2396 1197 527 1265 2628 318 356 296 2716 1240 1 1214 457 2916
2637,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 110 1617 527 1097 1265 2628 318 356 296 1240 1 1214
5334,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
1460,1196 260 2028 589 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296 2716 1240 1
3049,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 1197 527 1097 1265 2628 2997 858 318 356 296
3738,2858 1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 1197 1617 527 1097 1265 2997 858 318 356 296 1240
1129,1196 480 2028 589 2571 593 608 2396 1617 527 1265 2997 858 318 356 296 1 457 2916 780 541 50 1193 919 1221
1913,2858 1210 480 2028 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 296 2716 457 2916 3578
2822,2858 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1617 527 1097 1265 2628 858 318 356 296 2716 1240 1
5148,2858 1196 260 1210 480 589 2571 1270 1580 1198 2762 110 2396 1197 1097 1265 2628 318 356 296 2716 1240 1 1214 457
5632,1196 260 1210 480 2028 589 1270 593 1580 608 2762 2396 1617 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1214
1366,1196 480 589 2571 1270 1580 608 1198 110 2396 1617 527 1097 1265 2628 2997 318 356 296 2716 1240 1 1214 457 2916
5219,593 608 1198 110 2396 1197 1617 527 1097 1265 2628 318 356 296 2716 1 1214 2987 1259 34 50 1193 919 3175 1387
912,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 1617 527 1265 2628 858 318 296 2716 1240
3090,2858 260 2028 2571 593 1580 1198 2762 110 2396 1617 527 1265 2997 858 318 356 2716 1 1214 457 2916 3578 2987 1259
4885,2858 1196 1210 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
3015,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
269,2858 1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 527 1097 1265 2628 2997 858 318 356 296 2716
4428,1196 260 1210 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
4556,2858 1196 2028 589 593 1580 608 2762 110 2396 1617 2628 2997 858 318 356 296 2716 1240 1 1214 457 2916 3578 1259
874,2858 1196 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356 296
1644,2858 1196 260 480 589 2571 1270 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 356 296 2716 1240 1
4423,2858 1196 260 480 2028 589 2571 1270 593 1580 1198 110 2396 1617 527 1097 1265 2628 2997 858 318 356 1 457 2916
1025,2858 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 2716 1240
3064,2858 1196 260 1210 480 1270 593 608 1198 1617 527 1265 2628 2997 858 318 296 2716 1240 1 1214 457 2916 2987 1259
2296,1196 260 480 2028 589 2571 1270 593 1580 1198 2762 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1
1445,2858 1196 260 1210 480 2028 589 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 318 356 296 2716
1456,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 356
3039,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356
3870,1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296 2716
4010,2858 1196 260 480 2028 589 2571 1270 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356 296 1240
4910,2858 2028 1270 593 1580 608 2762 110 2396 1617 527 1097 1265 2997 858 318 356 296 1240 1 1214 457 2916 3578 2987
483,2858 1196 260 1210 480 2028 589 2571 1270 1580 608 1198 110 2396 1197 1617 1097 1265 2628 2997 858 356 2716 1 1214
288,2858 2028 589 2571 1270 593 608 1198 2762 2396 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1214 457
369,2858 1196 260 1210 480 2028 589 2571 1270 593 608 1198 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296
3291,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 356
4590,260 1210 589 2571 1270 593 1580 1198 2762 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1214 2916 3578 2987 1259
2864,1196 260 1210 2028 589 2571 1270 1580 608 1198 110 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240 1 1214
3570,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
1500,1196 260 1210 480 2028 589 1270 1580 608 1198 110 2396 1617 527 1097 2628 858 356 1 1214 457 2916 3578 2987 1200
440,2858 1196 260 480 589 2571 593 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1
2372,2858 1196 260 1210 480 589 2571 1270 1580 1198 2762 110 1197 527 1097 1265 2628 858 356 296 2716 1240 1 1214 457
5669,2858 1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296
3235,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 110 1197 1617 527 1097 1265 2997 858 318 356 296 1240 1
2346,2858 1210 480 2028 589 2571 593 1580 608 2762 110 2396 1617 527 1097 1265 2628 2997 318 356 296 2716 1240 1 1214
2677,2858 1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2396 1197 1097 1265 2628 2997 858 318 356 296 2716 1240 1
159,2858 1196 260 480 589 2571 1270 593 1580 608 2762 110 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240 1
1651,2858 1196 480 2028 589 2571 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240
160,1196 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356 296 2716 1240 1
835,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2997 858 318 356 296
2721,2858 1196 260 480 2028 589 2571 593 1580 608 1198 2762 110 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240
280,1196 260 1210 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
1508,2858 1196 260 1210 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 1265 2628 2997 318 356 2716 1240 1 1214
3786,2858 1196 260 1210 480 2028 589 593 1580 608 2762 2396 1197 527 1097 1265 2628 2997 858 356 296 2716 1240 1 1214
5110,2858 480 2028 589 2571 1270 1580 608 2762 110 1197 1617 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1214 457
2615,2858 1196 260 480 2028 2571 1270 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 356 296 1 1214 457
4702,1210 480 589 2571 1270 1580 608 110 2396 1197 1265 2628 858 318 296 2716 1240 1 1214 457 2916 3578 2987 1259 780
5671,2858 589 2571 593 1580 608 2762 110 2396 1617 2628 2997 858 296 2716 1 1214 2916 3578 2987 1200 780 34 50 1193
2192,2858 2028 2571 1270 593 1580 608 2396 1617 527 1265 318 356 296 1 1214 457 2916 1259 1200 541 34 50 1193 919
2823,1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 110 1197 1617 1097 1265 2628 2997 318 356 296 2716 1240 1214
5069,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356
4632,2858 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1617 527 1265 2628 2997 858 318 356 296 1 1214 457
5951,2858 1196 2028 589 2571 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296 1240 1 1214 2916 3578
3748,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3759,1196 260 480 589 2571 593 1580 608 1198 2762 110 2396 1617 527 1097 2628 858 318 296 2716 1240 1214 457 2916 3578
4410,2858 1196 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 356 296 2716 1240
5048,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1265 2628 2997 318 356 296 1240
1855,260 589 1270 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 356 2716 1240 1 1214 2916 2987 1259 1200 541 34
557,2858 2028 589 2571 593 608 1198 2762 110 2396 1197 527 1265 2997 858 318 296 2716 1 457 2916 3578 2987 1259 541
4544,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356
1327,2858 1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 2396 1617 1097 1265 2628 2997 858 318 296 2716 1240 1
4300,1196 260 1210 480 2028 1270 593 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1214
4612,2858 1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3753,2858 1196 260 1270 593 1580 608 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240 1214 457 2916 3578 1200
2329,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356
1378,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 296 2716
1810,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356
2339,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 296 2716
766,2858 1196 260 1210 480 2028 589 2571 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
3077,2858 260 1210 2028 608 1198 110 2396 1197 527 1097 2628 2997 858 318 356 296 2716 457 3578 1259 1200 780 34 50
3608,1196 260 1210 480 2028 589 2571 1270 593 608 1198 2762 110 1197 1617 527 1097 2628 2997 858 318 356 296 2716 1240
2578,2858 1196 260 1210 480 2028 2571 1270 1580 608 1198 110 2396 1197 1097 1265 2628 2997 858 318 356 296 2716 1240 1
56,1196 260 1210 480 589 1270 1580 608 1198 1197 527 1097 1265 2628 858 356 2716 1240 1214 2916 3578 2987 1259 1200 780
1942,1196 260 1210 2028 2571 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716 1240 1
4182,1196 480 2028 2571 1270 593 608 1198 2762 110 2396 1617 527 1097 1265 2628 318 356 296 2716 1 457 3578 2987 1259
3839,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 2716
697,260 480 2028 589 2571 593 608 2762 110 2396 1197 1617 527 1265 2628 858 318 356 296 2716 1240 1214 457 2916 3578
2709,1196 260 1210 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
3702,2858 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2628 858 318 356 296 2716 1 457
120,1210 2028 589 2571 1270 1580 2762 110 2396 1197 1617 1097 1265 2628 2997 318 356 296 2716 1240 1 457 2916 2987 1259
2123,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 2628 2997 858 318 356 296
4571,2858 1196 260 1210 589 1270 593 1580 608 1198 2762 110 1197 527 1097 1265 858 318 296 2716 1240 1214 457 3578 2987
1235,2858 1196 260 1210 480 589 2571 1270 1580 1198 2762 2396 1197 1617 1097 1265 2628 2997 858 356 296 2716 1240 1 1214
5127,2858 1210 480 2028 1270 593 1580 608 2762 110 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1 457 3578 2987
5742,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 2762 110 1197 1617 527 1097 1265 2628 2997 858 318 356 296
2377,2858 2028 2571 1270 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1 3578
3894,1196 480 2028 589 1580 110 1097 1265 2628 356 1240 1 1214 457 2916 1259 1200 780 34 50 919 3175 924 1387 1610
707,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 1197 1617 527 1097 2628 2997 858 318 356 1
5462,2858 1196 260 1210 2028 589 2571 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 2628 2997 858 318 356 296 2716
1773,1196 260 480 589 2571 1270 593 1580 1198 110 2396 1197 1097 2628 858 318 356 2716 1240 1214 457 2916 3578 2987 1259
925,2858 1196 260 1210 480 2028 589 2571 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 2628 2997 858 318 356 296
265,2858 260 480 2028 589 2571 1580 608 1198 2762 110 1617 1097 1265 2628 2997 356 296 2716 1240 1 1214 457 2916 3578
4608,2858 1210 480 589 2571 1270 593 608 1198 2762 1197 1617 1097 2628 858 318 296 2716 1240 1 1214 457 2916 3578 2987
4716,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 858 318 356 296
2494,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 858 318 296 2716 1240
3255,2858 1196 260 1210 480 2028 589 2571 1270 593 608 1198 2762 110 1197 1617 527 1097 1265 2628 2997 858 318 296 2716
5266,1210 480 2028 589 2571 1270 1580 1198 2762 110 2396 1197 1097 1265 2628 2997 858 356 296 2716 1240 1 1214 457 2916
4642,2858 1196 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 356 1 1214 457
49,260 1210 1270 593 608 1198 2762 110 2396 1197 1617 1097 1265 2997 318 356 2716 1240 1214 3578 2987 1259 780 541 34
3598,2858 260 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1265 2997 318 356 296 2716 1240 1 1214 457 2916
5656,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716
3635,1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 527 1097 2628 2997 858 318 356 296 2716 1240 1 1214
5073,2858 1196 1210 480 2028 589 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356 296 2716
786,2858 480 2028 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 296 2716 1 1214 457 3578 2987
1482,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 110 1197 527 1265 2628 858 318 356 296 1240 1 1214
347,2858 1196 260 1210 480 589 2571 1270 593 1580 608 2762 110 2396 1197 527 1097 2628 2997 858 318 2716 1240 1 1214
826,2858 1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3784,1196 260 1210 480 589 2571 1270 593 1580 1198 2762 110 1197 1617 527 1097 2628 858 296 2716 1240 1214 457 2916 3578
4624,1196 260 480 2028 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 2628 2997 858 318 296 1240 1 1214
5093,2858 1196 260 1210 2028 589 2571 1270 593 1580 608 2762 2396 1197 1617 1097 1265 2628 2997 858 318 356 296 1240 1
2260,1196 260 480 589 2571 1270 593 1580 608 1198 2762 1197 1617 527 1097 2628 858 318 296 2716 1240 1 1214 457 2916
726,1196 260 1210 480 2028 589 2571 1270 593 608 1198 2762 110 1197 1617 527 1097 2628 858 318 356 296 2716 1240 1214
3352,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356
87,2858 260 1210 589 1270 593 1580 608 2762 2396 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1 1214 2916 3578
5245,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356
5351,2858 1210 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240
5551,2858 1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3633,2858 1196 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 2716 1240
5444,1196 1210 480 2028 589 2571 1270 593 1580 608 1198 110 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240
2107,1196 260 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 2716
4157,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 858 318 356 296
685,2858 2571 593 608 2762 2396 1197 1617 527 1097 2997 858 318 296 2716 1 2916 2987 1200 780 541 34 50 1193 1127
517,2858 260 1210 480 2028 589 2571 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
2299,2858 2028 589 1270 593 608 1198 2762 110 2396 1197 1617 1097 1265 2997 858 318 356 296 2716 1240 1 1214 457 3578
1742,2858 1196 1210 1270 593 1580 608 1198 2762 2396 1197 1097 1265 2997 858 318 356 296 1240 1 1214 3578 1259 1200 780
1766,2858 1196 260 1210 2028 2571 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
883,1196 260 1210 480 2028 2571 1270 593 1580 608 2762 2396 1197 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1
5490,2858 1210 2028 1270 1580 110 2396 1197 1097 1265 2628 2997 356 2716 1240 1214 457 3578 2987 1259 1200 541 34 50 1193
617,1196 260 1210 480 2028 2571 1270 593 1580 608 2762 110 2396 1197 527 1097 1265 2997 858 318 356 296 2716 1240 1
3146,2858 260 480 589 2571 593 1580 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 356 296 2716 1240 457 2916
4173,2858 1196 260 1210 480 2571 1270 593 608 1198 2762 2396 1197 1617 527 1097 1265 2997 858 296 2716 1240 1 1214 3578
3,260 2028 589 2571 608 1198 2762 110 2396 1197 1617 527 1097 2628 858 318 356 296 2716 1240 1 1214 457 2916 3578
1588,1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296 2716
1405,2858 1196 260 1210 480 589 2571 1270 593 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2628 318 356 2716 1240 1
1843,2858 1210 2028 2571 1270 593 608 1198 2762 2396 1197 1617 527 1097 1265 2997 318 356 296 2716 1240 1 457 2916 2987
