user_id,prediction
623,1207 904 1147 1217 326 916 1269 541 1084 906 1258 293 1226 356 1941 946 290 475 892 2071 101 1302 553 314 345
1562,1193 908 1221 1132 951 1203 213 942 1358 1259 800 971 1935 28 247 223 32 373 1282 1171 6 562 1673 1050 1365
3088,2019 1284 1132 1197 1248 1242 111 942 1537 1214 1090 1300 1307 1797 1931 1265 1946 778 1060 741 1035 475 1079 590 1643
1810,318 50 858 745 1252 908 1221 913 1172 1204 905 1213 593 898 1234 950 951 608 1276 1225 1203 1272 1303 942 1230
2784,940 449 165 309 369 224 707 414 1151 76 327 2876 528 93 867 137 847 706 398 1833 2966 2116 1298 2645 1429
5460,293 1941 1210 941 1356 97 1611 316 533 877 20 208 528 93 762 137 847 398 3225 147 3334 923 2268 910 2116
582,1224 1272 1236 965 978 1077 1683 11 2295 1029 671 1958 2349 151 69 647 1380 680 266 324 81 1049 1821 60 358
1014,318 1197 150 1287 1953 1307 47 1035 1095 2575 121 1673 39 412 229 2348 368 1033 144 43 112 152 270 1783 1128
3552,2203 942 931 971 1035 199 562 1729 349 507 680 266 1824 2025 231 288 1642 210 1717 2794 42 2283 195 366 327
4148,1148 1945 950 593 556 541 1963 942 3421 940 1941 290 892 2757 900 553 94 1275 154 1758 2391 474 982 1101 57
3606,1207 923 904 1147 1132 2203 1299 1084 1449 914 111 969 246 1230 529 356 1411 28 1227 741 290 2130 2071 223 101
4668,318 213 1228 1222 590 32 17 535 941 2690 968 1081 522 233 13 1650 464 824 185 841 61 533 384 196 1489
3198,1207 1148 1193 1203 213 1719 2300 47 162 1935 628 2068 892 34 373 262 121 1663 1050 1729 944 149 1120 39 1081
5609,531 483 524 346 69 1380 417 368 421 42 61 533 424 1702 891 19 191 1117 1978 1102 889 272 1260 3334 923
5354,858 1204 1265 1282 1734 1295 269 253 368 224 998 504 569 270 2054 649 2016 1440 327 779 2051 891 19 287 611
3160,1212 904 1262 2324 1276 541 1944 969 942 1228 1704 1201 907 932 150 293 232 1222 2010 529 1206 2336 1041 3182 940
3570,1136 1267 1223 2920 58 1041 290 1069 373 125 441 2178 2390 302 161 1029 2302 1959 2841 151 1889 1310 1042 917 1083
2482,904 1213 1077 1446 300 199 11 346 180 1459 1194 451 225 513 100 1409 550 1006 1320 113 410 61 424 132 831
4944,213 1235 356 590 568 224 282 170 113 1483 533 384 245 119 1514 847 623 1115 2268 147 2541 3334 923 3542 640
2677,213 1066 1258 932 1036 2232 1459 369 1425 282 1824 42 533 957 93 397 2401 524 3814 2541 1863 1977 147 2750 3334
3665,1223 599 942 892 1050 1012 349 164 2407 2528 1123 1031 1054 2573 188 764 2724 294 1128 877 987 2007 2050 485 1692
5284,345 69 964 417 368 680 211 465 1601 464 1438 533 327 19 132 484 87 419 726 1989 3571 2116 3814 2541 147
3872,1253 800 529 1150 892 57 2570 803 1684 1068 316 198 60 1346 408 513 158 533 809 2713 429 1863 2036 197 1002
1282,908 1949 246 1251 58 2973 356 47 1077 714 590 549 190 300 334 345 535 534 357 483 1396 1019 57 3108 333
5935,1203 529 47 121 1673 597 805 568 144 1395 1194 1016 298 1620 1346 1612 577 1604 54 444 201 1867 93 129 564
3522,904 2357 1084 213 942 911 1201 940 892 262 1050 1729 1982 72 380 165 663 2348 77 1033 1777 144 846 155 1395
4930,904 750 1253 1950 213 942 1258 907 2973 1089 1257 17 2947 2693 337 1050 1034 156 507 3133 2009 1092 1684 369 282
4905,910 1230 942 1090 412 68 1337 118 61 1317 518 2185 1903 815 634 584 660 821 2351 147 1566 1804 3814 2541 2080
5632,903 246 971 480 941 2922 1580 25 2455 1068 159 1013 465 350 1661 443 513 422 1355 61 1572 1489 1590 96 245
3776,904 1233 907 123 555 364 538 1729 1034 507 369 211 282 1346 170 453 536 1533 2755 1970 93 863 1531 2608 815
4702,1250 913 1204 905 1104 2028 1225 1203 581 1294 932 1023 247 1161 475 176 101 1184 901 1057 1615 851 514 2344 2237
761,527 1233 1361 608 1197 213 942 1211 1230 3147 308 529 123 1192 628 1663 1295 522 635 165 253 1465 2090 1092 116
2660,2905 308 920 2080 1729 2301 97 1033 1413 144 2939 316 372 2672 443 746 100 1007 61 784 2650 3161 2900 424 1154
5966,2726 1942 2890 1061 846 316 421 1331 801 424 2307 2483 189 201 1439 606 3162 3392 2623 557 2233 2268 923 3334 3542
467,3022 1204 905 1104 1254 296 2726 1224 1132 326 1617 919 213 1237 942 581 1256 1259 1086 1228 1211 1358 1294 1939 907
5404,47 628 1095 522 648 1031 211 135 185 61 765 891 375 840 245 1972 53 681 37 397 1561 398 2116 1223 147
5203,2203 1354 475 190 1729 346 1380 568 964 680 421 1385 78 328 241 424 2169 1581 132 1000 519 181 397 1659 2223
1350,911 308 28 590 927 1912 431 733 522 2423 151 1672 1889 2015 97 368 1337 680 224 465 236 13 2331 1415 804
4875,916 1230 529 1344 892 154 941 97 77 417 144 1459 1824 2151 140 1816 408 1191 370 63 2898 2038 338 436 76
990,318 541 942 1201 1235 1222 3007 973 1344 1077 1941 1150 1446 290 508 1333 1050 588 1019 346 1407 97 2112 2145 621
5122,904 931 1394 1356 309 229 568 282 381 231 158 95 533 771 1151 1005 1651 419 93 1170 815 641 3048 3814 3461
5765,213 590 475 101 348 597 1057 141 18 316 465 783 157 637 1053 831 202 71 847 1566 640 2080 2750 3591 3814
4008,318 904 1213 1276 356 1301 28 920 1354 714 1446 11 535 1484 357 1365 588 1694 1982 1034 52 671 346 1057 2161
4547,1250 678 326 1230 1224 1259 1203 356 213 911 1211 949 308 940 529 2970 32 247 590 555 615 1125 901 1365 3052
2381,1207 1217 541 1288 1236 969 213 911 1258 2677 1090 47 529 940 28 920 1188 1643 373 555 892 314 1484 1594 531
3294,527 326 608 942 1719 1090 308 1036 123 778 2670 2575 32 941 72 1295 346 2687 10 1465 116 144 1447 18 2097
214,318 904 260 923 1136 1267 1213 593 1132 950 541 1288 1203 1617 2357 1084 111 1944 942 246 1939 1292 58 3359 1827
35,904 593 1219 2203 942 1394 931 529 47 28 1220 290 1997 2210 892 373 1730 531 2171 322 2204 1929 1982 449 1029
1655,50 318 745 858 904 1204 905 1260 899 1224 1219 898 1208 951 3000 1223 1272 1225 1253 914 581 994 1294 1939 1214
4331,905 1203 213 942 931 308 29 1344 1941 101 190 523 1982 425 568 613 97 501 621 155 832 500 341 543 282
980,923 593 1223 2357 1242 213 965 942 1258 940 28 1150 590 538 441 1396 1982 1101 149 1376 1397 454 97 141 846
1570,2019 923 593 1299 1237 906 942 1258 1266 356 47 162 1446 290 590 892 373 101 2925 2467 918 190 345 11 562
2908,3022 1111 1267 1219 954 1253 1939 1251 2973 1036 2761 123 2176 943 515 1069 1035 2795 902 2662 2618 531 3071 3163 1034
907,1207 750 213 942 911 457 1244 1257 223 1188 892 2575 17 337 1050 1663 2078 1729 2922 156 1056 507 2810 165 377
4477,994 2436 309 25 1068 316 707 1661 1541 210 61 186 375 96 245 1561 923 910 2268 3949 3334 2116 2541 3814 147
3571,213 356 628 590 475 901 348 57 431 2349 568 514 368 155 465 452 783 2581 185 533 196 327 637 420 1969
243,904 593 2357 1237 213 1222 47 940 36 1446 892 373 101 1184 190 440 1356 346 342 425 861 77 1777 846 2280
3204,1212 1193 1267 950 593 608 213 914 919 1242 1617 1537 1358 446 931 1307 307 971 356 3201 590 1079 1643 892 373
5839,1090 1060 628 2069 262 948 976 249 233 21 1183 68 1909 368 1684 155 224 198 60 170 252 70 408 695 347
2766,1147 260 1132 1288 541 599 911 1230 290 2599 1643 2138 1302 314 1730 1584 1120 346 481 1397 613 97 2057 837 832
5293,1223 1253 1300 940 28 628 121 531 205 522 1397 846 421 282 2749 1331 808 118 185 765 1468 375 476 2050 174
2325,904 1193 1147 541 213 1963 246 1211 1719 1301 529 162 1150 1446 1220 1046 1079 32 892 1188 555 668 190 300 1730
1254,1254 1267 1260 1208 593 1253 213 942 581 1230 2973 931 978 949 308 529 28 940 1265 714 1446 247 475 1161 590
2014,318 745 858 1178 913 1204 1136 905 1260 899 1213 1224 593 296 1276 608 1203 1272 1084 1944 914 213 965 942 581
4132,296 47 1446 32 373 101 190 1356 588 1034 21 180 368 224 211 465 105 1689 317 801 486 970 2034 61 533
3925,541 1237 47 940 1941 535 941 1396 1034 431 97 1129 846 1395 277 83 263 2709 140 488 408 210 1717 182 304
1159,923 2726 2329 950 541 326 916 1248 1236 1237 213 942 965 1259 1358 58 1961 1090 1089 293 931 308 933 307 47
4848,318 745 213 1266 307 123 47 778 373 39 431 229 613 377 368 621 43 1346 2724 423 152 74 633 882 840
4466,1221 2186 1132 326 1269 246 1719 778 628 941 2018 2922 1580 10 25 116 1068 1337 353 224 799 350 277 282 252
1541,904 593 2324 1203 909 213 1237 906 942 581 1230 1266 1090 446 29 356 47 162 940 714 1150 290 319 475 590
4292,954 1266 497 34 934 766 805 1672 2099 568 97 1777 85 155 211 383 2844 764 536 423 2743 2054 2227 414 1744
5572,1361 47 1948 1069 1683 334 2204 1500 635 171 112 781 2842 1884 145 135 185 2615 1043 1702 19 92 418 220 2765
5642,2019 904 1203 356 47 290 1333 1680 595 551 21 229 1194 266 443 718 828 313 219 1572 392 840 1969 359 201
4499,1223 940 590 1310 97 764 577 469 20 93 37 398 975 2268 923 3334 910 147 2116 3542 640 1429 272 3814 3225
263,904 950 213 942 1446 300 941 1365 588 205 377 68 180 77 1777 155 1194 362 650 282 2151 100 118 633 183
2732,904 942 123 1080 247 1050 357 3289 1056 253 2009 2232 214 3040 1824 695 1783 433 771 2616 219 743 2483 2163 132
3732,1288 1203 940 1227 39 2634 1194 1205 329 31 1612 95 84 755 444 173 762 863 2966 2268 3045 2816 1566 1804 3814
3359,1212 1252 913 1204 1213 1224 1945 1617 1248 111 942 1719 1300 446 293 356 589 1301 47 1931 28 1446 1220 628 590
4270,905 1225 1203 942 581 246 1259 1 356 308 590 475 1282 1897 269 368 112 1518 421 282 1024 1088 801 1596 347
2320,1193 2186 1221 750 593 1132 950 910 556 608 916 541 1203 2357 1950 1617 1242 1963 1211 1281 1719 1259 1090 1300 1953
2214,28 920 1124 1594 309 289 465 707 808 48 2072 370 327 2362 419 1998 2191 810 3027 3814 2268 2541 147 923 3334
2469,2019 1203 1253 931 529 223 553 154 534 941 1396 21 1255 77 1033 621 43 112 329 999 423 504 74 967 575
2988,50 1252 899 1203 1235 308 28 1080 1446 1333 373 300 901 897 1286 588 1081 1958 171 253 1092 621 1068 45 1337
4091,326 541 1203 1237 599 1963 1211 911 1704 1259 931 307 457 589 1446 714 247 1035 590 1333 892 1095 176 101 373
464,922 904 1204 1267 899 1219 1234 296 3000 1203 1944 213 1259 1266 58 1 1235 150 293 1222 307 924 1077 1270 1150
443,922 750 2329 1209 942 1266 1287 931 529 47 28 1185 1227 34 223 1340 555 2139 121 1673 941 39 2065 2161 507
4712,1224 1299 1258 2677 47 36 1396 2231 1056 1057 117 368 1447 361 1205 1415 210 1114 479 61 414 1438 157 882 20
5902,1207 1222 28 1270 247 1161 1282 851 3524 421 586 511 2615 1117 397 774 975 147 3225 2541 3814 1804 1566 2401 2351
3245,2019 1945 608 1248 1131 1084 213 942 1256 1719 1300 1235 446 356 1307 1265 1935 28 1941 1220 290 2194 2268 1643 2757
3009,318 908 308 1192 1649 475 32 300 588 1019 2436 431 1081 39 1127 627 25 964 991 781 465 282 1429 317 2600
1498,1193 1221 2186 1233 678 1132 910 1248 213 246 1211 456 1931 741 628 1046 497 475 32 1643 549 94 1286 1729 976
4317,2357 1449 946 534 805 1092 85 1621 2155 2013 351 1088 100 182 254 153 637 473 444 124 2233 2541 3814 1804 147
4741,678 1208 942 529 47 1041 1758 440 1356 1029 412 97 1447 155 832 1395 1123 350 1088 78 48 347 370 95 1151
1798,318 1212 904 1262 1252 899 1260 678 1219 1224 1276 1203 914 1944 1228 1358 1259 58 1 800 1235 232 457 1222 1387
1766,1193 593 608 541 910 1223 1132 1944 1237 213 1189 942 356 1266 1249 1235 1265 1953 931 2336 47 162 123 940 529
1039,1221 953 1253 213 942 246 1259 1266 293 932 529 47 28 778 1150 1227 2467 262 1673 941 440 1982 349 2690 1101
471,50 527 913 678 326 1223 1203 942 911 1211 1719 1090 1235 529 971 940 1674 1035 2580 1079 223 32 262 300 941
2703,678 1236 942 971 32 431 377 253 1068 1013 224 465 282 100 61 219 71 37 108 847 1877 1566 147 2750 3591
1898,904 942 246 3007 1446 101 449 205 97 1370 180 1092 1194 224 852 2262 760 537 513 118 1113 414 61 305 1590
2980,1023 28 373 368 421 1415 100 42 424 19 191 484 1439 1861 1890 1102 696 3814 2541 147 3334 1804 923 3542 2268
433,593 541 1223 942 446 293 290 892 373 101 449 233 151 165 1061 587 846 832 1347 266 3179 211 324 383 783
3221,904 1203 1225 1246 356 1446 247 475 1270 1282 2139 334 6 1019 2436 524 1101 431 82 522 1615 171 309 159 155
4308,926 905 1260 1254 898 1236 1259 1294 308 47 2612 6 2295 766 52 69 425 1897 104 635 1631 1183 417 83 81
3303,904 1262 293 3007 162 1080 1150 920 1446 290 190 531 1356 1929 1982 938 1019 449 1732 346 151 647 309 165 97
789,941 1034 85 1447 155 705 198 1547 1088 764 504 315 1153 1489 831 93 404 623 859 895 2113 272 2966 147 3334
4745,899 1236 213 581 911 1199 150 308 247 1282 941 1286 524 1295 1127 69 627 62 1631 647 377 253 1465 1370 77
1411,942 47 1941 1094 349 149 851 368 832 211 421 107 451 1513 100 1353 304 841 384 424 499 435 312 876 612
5372,326 969 800 454 465 282 105 24 1331 100 479 570 1116 623 1364 1429 1096 2139 3045 2351 2816 1566 1804 3814 2116
135,2019 858 904 1252 1147 908 905 593 1234 2203 58 1090 1300 1 529 356 307 47 1411 1244 940 36 28 515 714
5186,913 1209 1237 901 1673 534 897 249 30 425 229 164 514 368 1395 1754 465 724 488 513 504 1588 824 327 413
5190,910 914 1292 1246 2580 1079 538 161 164 568 1542 1033 85 144 2167 605 421 1385 2405 653 2 1511 294 273 824
3093,608 1248 213 111 1090 356 47 1035 121 57 144 230 155 1169 224 211 465 83 1015 282 252 2432 760 565 801
659,527 1193 608 213 1237 1719 1300 2927 28 2183 1962 1097 3364 2969 3328 194 1365 1885 2018 39 26 1169 1123 329 376
3252,904 908 1212 2028 899 905 1219 296 1254 1234 2208 930 541 951 1927 1276 1225 1237 1189 581 1537 1259 1066 911 1938
5606,1217 1224 28 714 1069 2210 101 902 671 3260 506 368 1447 680 781 1351 328 1601 1114 157 424 297 1970 291 119
3444,1259 800 932 308 1161 590 475 1095 373 1282 1914 334 235 901 1672 2348 2048 848 1518 211 650 83 1024 231 783
4194,1148 1252 950 593 942 1230 2940 1090 2069 94 2333 1663 941 156 482 481 68 45 224 282 1088 653 2975 691 1331
59,2973 28 1845 2922 1034 425 568 2278 85 2077 461 3010 263 277 1346 707 63 1690 1064 533 424 3013 1439 245 173
4511,541 246 1214 628 549 2139 1081 522 1092 1093 801 89 219 2264 840 1053 762 681 397 980 810 559 1429 147 3334
589,593 2324 1223 213 1237 1963 581 446 308 529 1931 1200 714 1446 475 590 223 101 373 927 900 1936 11 534 2075
2658,2019 1212 1252 1221 1172 1213 326 608 1203 1952 1827 150 232 308 29 529 1192 971 28 778 1150 714 1270 628 1333
4494,1233 1230 940 1046 154 976 1068 1013 1059 408 389 1457 1404 709 2722 414 61 436 533 645 76 836 813 1455 325
5835,1258 373 1777 60 407 313 119 220 847 142 1566 2816 1804 2268 3045 3814 2541 147 3334 923 3542 910 2116 1429 2139
4580,905 247 1282 69 851 368 621 112 543 1881 327 191 37 847 582 1430 2351 147 1566 1804 3814 2541 2750 923 3334
3731,318 593 1132 950 910 110 969 1242 213 1281 308 2607 2580 1643 1673 535 534 2967 233 482 592 164 68 144 230
4768,541 247 309 2237 1518 707 370 185 327 782 1053 93 65 136 623 975 147 3334 2541 3814 1804 923 3542 2268 910
2902,904 1260 1224 1223 942 911 1258 907 2010 1023 529 47 1834 290 1788 373 101 1625 121 125 334 345 2919 272 941
276,50 308 1192 1080 101 17 1081 597 425 1337 353 224 236 350 282 340 1735 225 504 88 1833 118 185 2016 743
4545,32 224 13 88 422 881 1551 37 404 2591 2268 910 1429 2116 3334 147 2541 923 3542 272 640 3225 3109 2351 2401
1975,908 1204 905 326 213 581 308 29 589 28 714 1270 590 2210 373 101 927 125 1184 1936 190 1484 531 538 3052
3664,3038 1267 1949 914 1939 1251 58 907 1287 2728 940 28 1960 3044 2467 902 121 2662 1179 1678 2529 1286 1729 1396 3071
4931,1204 308 934 346 100 1114 1744 424 132 561 325 65 1548 147 2541 3814 3334 923 2268 3542 1429 910 2116 1566 272
5322,942 1230 529 47 162 1200 1270 1674 2212 101 373 555 976 766 156 635 165 368 781 224 421 1884 1015 2110 1816
3613,326 1253 942 1235 293 123 47 940 1265 1080 628 1333 101 154 1050 941 1729 522 412 2015 77 1194 316 86 1589
1233,1224 1259 308 529 47 28 373 171 846 1337 680 1375 2579 421 1010 100 270 61 533 1004 424 463 836 711 325
182,1193 1219 326 1253 213 1189 942 246 911 1090 529 940 778 2951 2212 555 17 262 1663 941 357 2347 72 1295 1127
1650,905 951 978 1222 47 28 1270 1060 1732 69 2434 621 1337 13 1824 1024 60 808 61 645 533 157 327 153 20
3085,1219 2612 373 2239 1025 647 229 1447 1337 224 211 421 1024 46 27 718 719 533 241 640 128 505 1439 87 1632
3839,904 1252 1213 916 541 3007 162 290 272 1050 1356 1982 1029 2109 21 309 171 180 1047 1777 1660 991 155 832 1194
2183,913 905 1945 446 589 590 595 1275 1286 156 597 568 587 1909 155 1123 316 999 60 408 100 2320 407 547 436
1966,318 745 904 908 1213 950 2028 1203 1225 541 2330 942 1228 1294 1089 293 308 529 973 1344 356 940 1185 1150 1941
241,50 1207 1212 904 923 1252 908 2731 1267 1949 678 1219 2028 898 1234 1361 2324 1208 916 608 1288 1276 541 1197 1236
2891,858 1204 899 296 1299 1199 1939 1 446 1249 308 1200 1296 2303 2488 373 2000 1073 1734 334 11 901 2618 2204 483
539,1193 1204 912 1224 950 593 296 1223 1203 1272 1299 1248 213 965 1281 1827 1231 1235 932 150 293 308 29 1344 356
1048,1212 3077 908 1217 541 2206 919 1704 1938 1240 232 2932 356 1296 1784 714 515 290 628 892 190 334 6 1094 531
1720,1356 522 97 1083 896 100 550 2148 185 731 208 1053 37 640 2139 3045 2816 1566 1804 3814 2541 147 3334 2750 272
178,904 678 213 293 590 190 141 2610 781 2657 1884 783 1371 577 313 196 882 132 2837 688 2246 854 181 1495 212
4374,1267 911 1287 1 307 1227 1374 121 80 1693 39 342 112 1194 1205 372 650 2494 31 1627 1367 158 1783 135 370
3455,904 1208 541 1189 2330 293 529 47 162 1150 2871 373 900 190 300 121 1396 766 1019 1343 346 171 97 1372 85
3382,1234 1300 47 1446 1954 475 373 1396 346 151 964 155 465 421 1016 464 2727 414 61 384 132 93 966 181 1495
3721,1212 908 1172 1225 1203 1201 1259 932 457 1344 1270 714 921 1161 1282 1184 523 480 531 1261 2276 82 522 1310 377
4730,1203 529 47 1035 941 229 77 368 848 837 1194 2494 1550 327 751 840 444 202 867 397 398 3334 2139 3045 2816
3640,3091 942 945 2300 1394 529 307 940 28 290 1374 1673 2912 941 1729 1356 1034 149 1101 333 568 97 368 316 2105
3426,3000 296 581 47 28 2176 247 373 1282 334 1124 357 1034 1186 1958 69 2291 1631 2344 368 1068 680 369 289 13
5846,213 941 522 144 2133 788 185 375 1551 1053 397 975 1566 923 1804 2816 3814 2541 147 3334 3045 910 2268 1096 2116
4764,318 2186 1361 1269 1963 1230 2313 162 1046 2212 892 101 300 1484 1094 1594 941 1286 1672 1057 1370 206 1684 155 1883
4672,213 942 1258 1834 3178 538 1729 507 568 2278 2009 1068 2023 369 316 224 372 381 170 42 649 1154 2483 891 132
883,1224 293 973 2612 28 1270 2542 766 449 2495 1407 117 964 369 289 81 46 1752 849 1887 305 429 245 37 1383
4093,931 364 1729 1034 1958 568 369 2143 1346 707 327 612 148 863 1531 939 2444 640 3814 2139 3045 3591 2401 2351 2816
391,213 1211 1266 446 529 47 590 475 892 373 300 1171 121 348 39 522 30 803 635 25 253 368 43 1684 1648
468,318 527 1262 1193 260 750 1233 1224 1361 1208 951 2203 955 1269 1223 1225 541 1203 1272 2357 909 1197 1283 1189 111
5043,1361 1203 1211 931 308 529 1344 2212 1663 72 205 156 2090 1648 155 1883 198 376 282 2187 691 408 118 436 2400
3930,905 1223 1303 1211 994 931 1 1354 920 590 2467 2069 121 1912 1982 1396 1034 1397 568 97 144 7 680 1395 465
4070,213 1066 58 356 529 1960 190 902 535 538 1396 938 1034 449 1101 151 846 40 155 369 224 211 465 421 707
1482,1132 950 326 2357 914 1237 942 1281 1259 293 529 1041 1079 497 1282 1275 1673 1094 1050 3060 538 1396 1261 938 72
3987,318 2329 28 373 902 82 342 151 2161 507 372 1836 2275 1346 464 433 570 384 177 1752 711 1439 93 124 291
5254,1204 213 1258 932 2732 364 901 483 1729 1380 568 1875 1337 680 369 224 316 175 1824 707 1415 1405 511 2335 42
1849,318 50 2019 904 1193 908 913 905 1104 593 678 1132 1361 1225 1203 1248 213 1237 942 1963 581 911 1211 1201 1294
5315,953 678 47 1834 101 929 1101 155 832 224 494 831 2982 3232 134 895 3814 2541 3334 923 2268 910 147 272 2116
4935,1267 916 906 942 293 529 943 1941 1150 1162 373 1050 2618 1356 1929 1012 39 97 454 155 369 963 465 421 105
4405,950 1223 608 213 942 940 920 290 475 373 190 94 121 534 1594 941 357 1396 72 449 57 205 156 522 165
4155,858 541 581 1387 47 1296 1077 714 1948 1674 1680 2239 901 1912 2706 321 483 1019 2117 161 1127 425 1290 104 309
3799,1212 858 926 908 899 1213 1272 1225 1963 2940 1090 232 308 1249 2070 1200 1296 714 1948 2303 1270 176 1734 314 345
5237,28 2706 104 1695 1454 1753 1928 1690 157 295 891 1058 3159 910 1977 2268 923 1429 3334 147 2541 3814 1804 2116 640
3429,931 47 1947 568 1904 224 1589 1016 536 1114 570 327 1153 178 473 245 398 1579 2401 2080 2816 1566 2750 3591 1804
1513,904 908 593 326 1223 541 1299 914 1237 213 1090 931 1206 28 714 475 1333 373 190 918 535 235 357 1286 348
4288,913 213 1287 356 431 30 1057 3142 316 452 783 1541 153 420 166 19 1431 611 840 1053 148 359 202 37 397
825,1221 2186 678 910 950 1248 111 213 246 2300 1300 1231 1307 456 308 529 1935 778 1834 1962 1220 1079 590 628 475
3028,50 1193 916 608 942 1090 308 1041 1080 628 590 1729 1396 1127 522 1310 1465 1092 1169 1337 224 369 316 211 350
3536,318 904 1260 541 213 969 581 1211 907 150 1222 29 3007 1264 1161 223 32 190 6 523 531 322 1958 1057 1631
5355,904 1221 326 1203 1253 3007 940 28 838 901 941 346 803 635 1306 2348 2048 1684 155 277 804 1498 408 1391 76
470,213 965 942 1230 800 1090 529 47 162 1941 515 1270 590 892 373 101 555 553 1936 364 492 596 1356 57 1392
552,50 213 942 1300 1090 308 123 628 1035 17 2018 205 431 39 1081 937 522 253 1465 116 2424 236 350 1809 282
5101,904 750 123 1080 838 337 562 441 1982 1056 2810 3181 2738 1092 2232 2847 372 2625 3222 2861 707 1334 2772 2038 957
1345,2186 1203 608 1236 1963 1086 1211 800 1090 1046 497 892 34 101 300 190 1484 2943 357 944 1982 80 249 161 2065
5079,1172 931 973 714 1446 1393 346 309 97 1554 369 458 60 707 1030 320 753 61 23 2169 1991 528 891 863 437
1307,318 908 1204 1267 1260 1219 1224 1234 955 3000 916 1223 1276 1203 1272 2357 1449 969 965 1211 1704 58 2677 907 932
4185,1212 904 1172 898 950 541 1944 293 150 232 1206 973 1041 2612 940 1077 1834 1941 1150 1446 176 2333 364 523 1094
3064,1207 527 1193 2186 1221 678 2324 1203 541 1084 1189 213 1237 1214 800 1249 1301 1394 162 940 515 1446 1150 290 475
5529,318 2203 1253 28 101 531 272 388 14 1909 316 421 407 2441 76 424 476 623 2859 2541 3461 2947 1283 1096 2139
2229,318 2203 213 581 1259 940 28 475 300 431 522 30 514 1441 846 144 1068 155 1337 224 465 1836 565 695 1438
4563,1246 1797 2312 2423 597 316 1054 999 1836 408 436 1373 153 1991 54 114 106 807 137 559 134 2235 311 1223 2676
4166,750 953 919 213 1090 529 940 1941 290 475 101 121 944 2231 937 597 30 164 97 832 316 465 350 2346 2025
2227,213 1251 47 28 497 373 1396 1376 97 117 1904 2747 421 479 61 196 1154 124 2754 623 398 717 910 2116 2750
2773,931 1036 123 1960 342 266 224 1688 835 970 1460 128 419 272 2541 3045 2816 1566 3591 2401 1804 3814 2351 147 640
1972,750 1233 950 593 1189 942 1281 2973 932 1344 940 1834 497 475 2212 1188 1914 2069 262 1484 194 534 357 1034 57
568,1262 1252 908 1254 1260 1233 1213 2937 1208 2804 1203 246 1259 932 232 308 1293 1344 1270 1161 223 1282 2081 300 1215
5368,904 1224 581 1259 1 932 28 1446 475 373 901 1396 524 1034 346 568 180 368 1684 680 1395 224 465 83 421
5474,932 17 1957 1965 2276 2378 2269 241 771 202 355 2602 1071 1796 1433 601 1125 272 3334 923 2268 910 2116 1429 1863
5994,1060 2390 959 1057 587 254 719 533 331 925 65 37 847 142 3225 2268 2816 1566 1804 3814 2541 147 3334 1875 923
5166,213 942 1719 1090 308 28 628 1097 941 72 431 2941 1580 144 155 353 1123 224 13 2476 170 3124 1804 577 118
3895,213 28 590 475 190 348 117 1909 964 155 224 465 1135 442 718 464 185 533 196 1053 202 93 71 181 397
1410,1224 1066 1222 101 441 671 368 543 81 1024 338 61 1533 570 1550 809 128 891 19 191 429 325 419 563 870
1432,904 1193 750 593 1132 608 1963 1719 1300 123 28 2398 17 1302 535 235 2078 944 80 2018 249 205 39 937 380
738,1204 593 899 953 2726 1132 910 950 326 916 1209 1196 1203 1617 1248 1236 110 919 914 111 213 1963 1256 581 246
5670,213 919 1259 47 2130 2139 668 235 21 368 3142 1194 282 1119 1627 2340 2638 391 753 185 241 771 765 19 831
3811,1262 1617 446 1206 529 940 920 1941 290 531 2080 1959 2585 805 1061 1017 1554 1875 369 324 1416 298 783 695 407
1002,2019 356 21 224 705 2032 153 128 1489 1869 355 734 664 859 2116 3334 923 2268 147 910 2541 3542 640 1429 272
4402,904 907 2973 1200 1257 1340 337 342 380 21 2232 369 231 317 970 391 42 767 132 106 2381 37 1071 815 2351
3733,908 913 905 1254 2858 541 1203 1236 969 1214 58 907 293 1387 973 589 2682 2248 515 508 319 1348 223 32 1734
1239,1233 2324 1203 2357 1084 1230 356 1265 628 1078 199 345 11 348 766 1057 21 568 25 1255 1660 144 465 198 1088
5266,2726 213 373 121 372 783 801 185 731 2998 202 762 65 136 623 1360 2645 2116 2541 147 3334 1260 923 2268 3773
4045,898 1222 1206 1446 300 2425 377 97 1370 1083 155 289 60 1030 49 649 841 313 719 731 891 1493 137 181 108
2178,1204 905 1267 1253 931 308 529 307 47 940 223 1081 412 269 155 112 1194 224 1123 494 381 340 2494 2262 1769
3470,593 541 2357 942 446 1 1246 356 307 47 28 1941 475 590 1914 190 154 345 11 535 588 938 1012 249 349
4081,318 1224 951 296 942 308 1222 1192 47 1080 497 373 17 1184 901 2312 941 205 431 1081 1127 346 522 69 1672
4632,2203 1236 1206 940 28 475 314 154 345 1584 492 1034 1732 1580 346 151 425 21 861 964 846 155 45 680 1395
288,904 913 1204 908 1224 1203 541 1253 213 1237 1086 942 246 1294 907 1259 293 1249 1 1023 1222 356 940 28 1080
2393,1267 953 111 529 1227 314 80 39 1194 999 2661 1627 996 882 840 563 93 2557 2724 1283 2947 1096 2139 3325 3045
5340,1221 1224 1269 541 1225 581 932 2318 2612 1270 176 1282 6 2499 621 1068 112 224 13 351 2293 2727 1533 1550 960
